class;email
ham;Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
ham;I will take care of financial problem.i will help:)
ham;Excellent! Wish we were together right now!
ham;S.i think he is waste for rr..
ham;Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?
ham;Wat u doing there?
ham;I went to ur hon lab but no one is there.
ham;Boy you best get yo ass out here quick
ham;Ugh just got outta class
ham;Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
ham;Long time. You remember me today.
ham;My battery is low babe
ham;I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.
ham;By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
ham;Well. Im computerless. Time to make some oreo truffles
ham;Ok. No wahala. Just remember that a friend in need ...
ham;"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
ham;Hello which the site to download songs its urgent pls
ham;Ok going to sleep. Hope i can meet her.
ham;Please da call me any mistake from my side sorry da. Pls da goto doctor.
ham;Whatsup there. Dont u want to sleep
ham;:-) yeah! Lol. Luckily i didn't have a starring role like you!
ham;hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around
ham;Good morning. At the repair shop--the ONLY reason i'm up at this hour.
ham;Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham;Shhhhh nobody is supposed to know!
ham;What???? Hello wats talks email address?
ham;Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
ham;Are you free now?can i call now?
ham;Yay can't wait to party together!
ham;Me not waking up until 4 in the afternoon, sup
ham;Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx
ham;Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
ham;Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
ham;And whenever you and i see we can still hook up too.
ham;Can you use foreign stamps for whatever you send them off for? 
ham;No let me do the math. Your not good at it.
ham;Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester
ham;Pls send me the correct name da.
ham;No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore
ham;i felt so...not any conveying reason.. Ese he... What about me?
ham;Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea
ham;Not able to do anything.
ham;Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?
ham;That's what I love to hear :V see you sundayish, then
ham;Y de asking like this.
ham;Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.
ham;Aiyar sorry lor forgot 2 tell u...
ham;Your bill at 3 is å£33.65 so thats not bad!
ham;I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
ham;I asked sen to come chennai and search for job.
ham;Shall i ask one thing if you dont mistake me.
ham;And he's apparently bffs with carly quick now
ham;What is your record for one night? :)
ham;Genius what's up. How your brother. Pls send his number to my skype.
ham;How come?
ham;Tunde, how are you doing. This is just wishing you a great day. Abiola.
ham;"We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;"
ham;Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?
ham;Yeah, we got one lined up for us
ham;Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?
ham;Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.
ham;Its good, we'll find a way
ham;Xy trying smth now. U eat already? We havent...
ham;Esplanade lor. Where else...
ham;Send me your resume:-)
ham;"Does not operate after  &lt;#&gt;  or what"
ham;I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
ham;No da if you run that it activate the full version da.
ham;Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham;So what u doing today?
ham;Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... 
ham;Sat right? Okay thanks... 
ham;Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
ham;2 and half years i missed your friendship:-)
ham;Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
ham;In which place do you want da.
ham;"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
ham;"Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9."
ham;"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham;He also knows about lunch menu only da. . I know
ham;LMAO where's your fish memory when I need it?
ham;"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
ham;i cant talk to you now.i will call when i can.dont keep calling.
ham;Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
ham;I'm coming home 4 dinner.
ham;Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham;Discussed with your mother ah?
ham;Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. 
ham;Ok... Ur typical reply...
ham;"somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams"
ham;Mmmm.... I cant wait to lick it!
ham;Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
ham;I cant pick the phone right now. Pls send a message
ham;"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."""
ham;Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*
ham;My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
ham;Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
ham;I reach home safe n sound liao...
ham;"I wil be there with in  &lt;#&gt;  minutes. Got any space"
ham;PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
ham;"Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)"
ham;Nope. I just forgot. Will show next week
ham;have * good weekend.
ham;I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
ham;Dear reached railway. What happen to you
ham;NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
ham;Ok no prob. Take ur time.
ham;Sitting ard nothing to do lor. U leh busy w work?
ham;... Are you in the pub?
ham;Haha okay... Today weekend leh... 
ham;Delhi and chennai still silent.
ham;Can you please send me my aunty's number
ham;Remind me how to get there and I shall do so
ham;Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
ham;Didn't try, g and I decided not to head out
ham;Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.
ham;Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)
ham;I'm working technical support :)voice process.networking field.
ham;If you r @ home then come down within 5 min
ham;I will be gentle princess! We will make sweet gentle love...
ham;It is a good thing I'm now getting the connection to bw
ham;Yes da. Any plm at ur office
ham;I send the print  outs da.
ham;Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?
ham;Dear got bus directly to calicut
ham;Taka lor. Wat time u wan 2 come n look 4 us?
ham;"What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry."
ham;Okey dokey, i‰Û÷ll be over in a bit just sorting some stuff out.
ham;We have to pick rayan macleran there.
ham;"Yes baby! We can study all the positions of the kama sutra ;)"
ham;"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
ham;You see the requirements please
ham;You call times job today ok umma and ask them to speed up
ham;Ok i've sent u da latest version of da project.
ham;Going to join tomorrow.
ham;cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
ham;Am in film ill call you later.
ham;Arun can u transfr me d amt
ham;I dont understand your message.
ham;No message..no responce..what happend?
ham;Give me a sec to think think about it
ham;Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
ham;Haha awesome, be there in a minute
ham;I'm at work. Please call
ham;Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham;Ok I'm gonna head up to usf in like fifteen minutes
ham;Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
ham;U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham;No calls..messages..missed calls
ham;Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
ham;How. Its a little difficult but its a simple way to enter this place
ham;Hey are we going for the lo lesson or gym? 
ham;Teach me apps da. When you come to college.
ham;Sir, I am waiting for your mail.
ham;MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
ham;K..k..i'm also fine:)when will you complete the course?
ham;You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
